id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17173829,"2 room apartment in attractive Hornstull,Stockholm",29420990,Gago,,Södermalms,59.31697,18.04047,Entire home/apt,499,60,5,2018-05-20,0.16,1,0
17178760,"Fresch, well planned with balcony",115595760,Sofia,,Hägersten-Liljeholmens,59.29624,18.01504,Entire home/apt,597,2,10,2018-06-17,0.31,1,0
17184559,Cosy apartment w walking distance to Globen,107670067,Lisa,,Enskede-Årsta-Vantörs,59.29239,18.08849,Entire home/apt,1154,1,3,2017-06-04,0.11,1,0
17195729,A tastefully decorated 2 room apartment.,115462326,Nina,,Enskede-Årsta-Vantörs,59.29683,18.05794,Entire home/apt,753,3,64,2019-09-09,2.03,1,95
17197611,Spacious apartment of 106 m2 in restaurant area,87989394,Johan,,Norrmalms,59.34089,18.03556,Entire home/apt,1595,10,7,2018-07-18,0.23,1,0
17216679,Room in spacious apartment,83446759,Erika,,Hägersten-Liljeholmens,59.30884,18.01342,Private room,704,2,108,2019-08-27,3.49,1,0
17222062,"Family apartment, close to the sea, with kids room",115966718,Veronica,,Hägersten-Liljeholmens,59.30782,17.98556,Entire home/apt,998,4,2,2018-08-10,0.14,1,0
17229248,Best Price and Central located Hotel in Stockholm,116044429,Guven,,Norrmalms,59.33711,18.05276,Hotel room,714,1,68,2019-07-29,2.17,5,20
17234485,Cozy apartment in central Stockholm,17467493,Paulina,,Kungsholmens,59.33394,18.00159,Entire home/apt,548,2,13,2018-06-06,0.41,1,0
17236206,Calm and beautiful room in Gamla stan / Old town,116105546,Michael,,Södermalms,59.32274,18.07302,Private room,401,3,46,2019-06-17,1.45,1,59
17244170,Beautiful apartment  in Old Town,105585201,Karl,,Södermalms,59.32512,18.0697,Entire home/apt,1605,5,6,2019-08-29,0.20,1,26
17253056,Pärla i Zinkensdamm!,49795574,Elisabet,,Södermalms,59.31719,18.04341,Entire home/apt,509,5,0,,,1,0
17272280,Cosy studio apartment close to Telefonplan,103085197,Rebecka,,Älvsjö,59.28736,18.00931,Entire home/apt,812,4,3,2019-02-11,0.11,1,74
17280715,"Three bedroom apartment, Enskede, Stockholm",116543492,Jonas,,Enskede-Årsta-Vantörs,59.28134,18.04651,Entire home/apt,450,2,0,,,1,0
17280843,Apartment in Södermalm w balcony,82703714,Li,,Södermalms,59.31224,18.05822,Entire home/apt,998,2,7,2017-08-30,0.24,1,0
17281980,"Nice apartment close to Gullmarsplan, Globen/Tele2",22771245,Caroline,,Enskede-Årsta-Vantörs,59.29736,18.05693,Entire home/apt,704,3,5,2019-08-16,0.18,1,19
17282454,"Nice room in big apartment, Stockholm City centre",30786360,David,,Norrmalms,59.34474,18.04521,Private room,704,1,27,2019-09-16,0.89,2,287
17282711,Cozy apartment in Hornstull,91140013,Malena,,Södermalms,59.31691,18.03584,Entire home/apt,538,40,0,,,1,0
17295671,Våning nära vattnet och centrum.,95108482,Per,,Kungsholmens,59.32858,18.03744,Entire home/apt,998,14,4,2018-08-14,0.15,1,180
17302557,Lovely apartment in trendy Södermalm/Hornstull!,57076620,Hanna,,Södermalms,59.31921,18.03485,Entire home/apt,998,2,12,2018-09-23,0.40,1,0
17307700,Private room with own entrance and toilet,116798815,Ann,,Enskede-Årsta-Vantörs,59.29928,18.03888,Private room,401,2,0,,,1,0
17327008,Cosy apartment in Stockholm city center,6679461,Josefin,,Kungsholmens,59.33917,18.01415,Entire home/apt,675,30,24,2018-10-01,0.76,1,0
17330236,Cosy Creative,117004684,Tuija,,Bromma,59.33842,17.98447,Entire home/apt,597,3,52,2019-09-10,1.70,3,28
17336197,Small studio with a lovely seaview,60767917,Johanna,,Södermalms,59.31563,18.03363,Entire home/apt,665,5,30,2019-09-10,1.04,1,217
17344147,Spacious apartment in the hearth of Södermalm,2439492,Anna,,Södermalms,59.31466,18.08976,Entire home/apt,1057,5,11,2018-07-16,0.35,1,0
17350631,Cozy 1 bedroom flat in the heart of Sofo,30470477,Elisabeth,,Södermalms,59.31402,18.08518,Entire home/apt,1203,2,1,2019-08-25,0.86,3,0
17352259,Charmig 60-tals lägenhet,117245651,Veronica,,Norrmalms,59.34624,18.04597,Entire home/apt,1605,7,10,2018-03-12,0.32,1,0
17359495,Private apartment near city,64039743,Tom,,Kungsholmens,59.33011,18.02769,Entire home/apt,714,3,41,2019-09-16,1.36,1,0
17364814,New apartment with balcony close to nature,30473008,Victor,,Östermalms,59.33694,18.10346,Entire home/apt,998,1,0,,,1,0
17365078,3 rummare på Stora Essingen med fantastisk utsikt,115472367,Jonas,,Kungsholmens,59.32088,17.98408,Entire home/apt,1203,5,0,,,1,0
17372546,Nice flat in the heart of Hornstull,117400607,Evelina,,Södermalms,59.31701,18.03011,Entire home/apt,939,1,4,2017-04-14,0.13,1,0
17374765,Spacious refurbished apartment in tranquil area,12946499,David,,Kungsholmens,59.32863,18.03416,Entire home/apt,988,5,1,2017-08-19,0.04,1,0
17375089,"Spectacular, spacious apartment in Pianofabriken",5133355,Malin,,Hägersten-Liljeholmens,59.29785,18.0009,Entire home/apt,1301,4,67,2019-09-22,2.25,1,107
17375662,Great location in Stockholm´s city / Östermalm,117422308,Mia,,Östermalms,59.34121,18.07012,Entire home/apt,685,8,7,2017-08-28,0.24,1,0
17394420,Modern studio in the heart of Stockholm,19579768,Daniel,,Södermalms,59.31325,18.0774,Entire home/apt,685,1,2,2017-03-24,0.06,1,0
17398145,Luxurious new flat in Stockholm,14503791,Sara,,Östermalms,59.35786,18.08935,Entire home/apt,802,5,10,2017-12-19,0.32,1,0
17400307,Fresh and totally new apartment with balcony!,117427692,Lova,,Skärholmens,59.28937,17.93828,Entire home/apt,548,2,4,2017-07-23,0.13,1,0
17412067,Unique centrum apartment,55298202,Simon,,Kungsholmens,59.3292,18.04854,Entire home/apt,988,1,2,2017-04-02,0.07,1,0
17418644,Beautiful house close to water and city centre,115762022,Elin,,Hägersten-Liljeholmens,59.29911,17.95431,Entire home/apt,1497,4,7,2019-09-08,0.25,1,7
17427215,"15 min city, WIFI, bus Arlanda airport 7 min",117890263,Helena,,Hägersten-Liljeholmens,59.31813,18.00569,Private room,372,2,52,2019-09-14,1.80,1,351
17435273,Trendy studio in the heart of Södermalm,117965009,Ilona,,Södermalms,59.30747,18.07804,Entire home/apt,646,3,21,2019-09-09,1.29,1,0
17450213,Lovely top floor apartment,24050121,Wictoria,,Södermalms,59.31312,18.0686,Entire home/apt,1096,2,7,2019-03-29,0.24,1,150
17457981,Nice house close to communication and nature,118204764,Kristian,,Älvsjö,59.27629,17.99563,Entire home/apt,2084,5,11,2019-08-16,0.42,1,0
17458789,Beautiful apartment in cosy Aspudden,14592930,Eleonora,,Hägersten-Liljeholmens,59.30444,18.00165,Entire home/apt,978,3,9,2018-08-20,0.31,1,0
17486765,Royal apartment  in Stockholm City,113779852,Anna,,Norrmalms,59.34473,18.05239,Entire home/apt,9784,2,0,,,1,58
17489153,Cozy accommodation in central Stockholm,118490597,Hans,,Södermalms,59.30717,18.07697,Private room,430,2,275,2019-09-26,9.00,1,16
17501531,Ljus etta med balkong,13910711,Caroline,,Norrmalms,59.3456,18.04532,Entire home/apt,548,3,5,2018-09-03,0.16,1,0
17504147,Spacios apartment close to city and green area,118513722,Jennie,,Enskede-Årsta-Vantörs,59.27353,18.02301,Entire home/apt,1154,3,31,2018-10-29,1.11,1,0
17506567,Bright 1 bedroom apartment city center Kungsholmen,29697741,Paulina,,Kungsholmens,59.33499,18.03143,Entire home/apt,1096,1,15,2018-04-15,0.49,1,0
17510196,Hemtrevlig tvåa 7 minuter ifrån city!,118692073,Marielle,,Östermalms,59.35563,18.08672,Entire home/apt,802,3,12,2018-09-23,0.40,1,0
17526839,Cozy apartment near everything,118843875,Amanda,,Bromma,59.35828,17.94881,Entire home/apt,401,2,28,2018-12-09,0.89,1,0
17539073,"Nice private room with double bed, close to city",110918589,Tina,,Spånga-Tensta,59.38086,17.91372,Private room,274,2,15,2019-06-03,0.48,1,54
17555369,Beautiful house with garden 10 min to city,97105263,Anders,,Skarpnäcks,59.28331,18.10369,Entire home/apt,2495,2,13,2019-08-04,0.46,1,0
17563671,Design studio-apartment in the heart of Södermalm,9216241,Ninos,,Södermalms,59.31788,18.05875,Entire home/apt,1203,3,10,2019-07-01,0.32,1,258
17563716,Stor lägenhet mitt i Stockholm,77308714,Titti,,Norrmalms,59.33704,18.06752,Entire home/apt,1174,7,0,,,1,0
17565551,"Renovated Villa in Bromma, 10 min from city",25463586,Johan,,Bromma,59.35029,17.90703,Entire home/apt,1556,5,9,2019-08-12,0.29,1,85
17567117,Villa 10 minutes from central Stockholm,11413166,Peter,,Enskede-Årsta-Vantörs,59.28173,18.08864,Entire home/apt,2505,5,5,2019-08-05,0.19,1,21
17569296,Cozy and creative studio,8252168,Susette,,Östermalms,59.34654,18.07279,Entire home/apt,851,1,10,2017-08-28,0.33,1,0
17572916,Cozy loft in the heart of Äppelviken,12798896,Linda,,Bromma,59.33191,17.97656,Entire home/apt,861,2,43,2019-09-16,1.42,1,355
17587896,"Beautiful open concept in Södermalm, Stockholm",13699345,Heather,,Södermalms,59.31876,18.03718,Entire home/apt,597,25,1,2017-08-15,0.04,2,0
17597613,Charming apartment in a popular neighborhood.,36079122,Emma,,Södermalms,59.31714,18.03073,Entire home/apt,1605,4,5,2019-04-09,0.16,1,26
17599891,Luxury 40m2 apartment in the heart of SOFO,92965359,Sebastian,,Södermalms,59.31372,18.09035,Entire home/apt,1096,3,11,2018-02-16,0.41,1,0
17601470,"Cozy bedroom + kitchen, near to bus, metro & city",119618407,Elisa,,Rinkeby-Tensta,59.38771,17.92986,Private room,303,1,198,2019-09-26,6.47,1,340
17603444,"Fridhemsplan (central Stockholm), 2 rooms, 46sqm",119634293,Torbjörn,,Kungsholmens,59.33702,18.031,Entire home/apt,753,3,4,2017-06-07,0.13,1,0
17605249,Stylish room w private bathroom & breakfast,5867247,Hanna,,Norrmalms,59.3402,18.06445,Private room,802,2,38,2019-09-17,1.26,1,54
17614848,Etta i centrala Stockholm,9780134,Daniel,,Norrmalms,59.33709,18.05702,Entire home/apt,802,1,2,2017-03-20,0.06,1,0
17621043,"Modern apartment in a calm, central area",16254064,Marie,,Kungsholmens,59.33589,17.99793,Entire home/apt,998,2,2,2017-05-02,0.07,1,0
17637974,Amazing central apartment,390068,Maria,,Norrmalms,59.33862,18.06649,Entire home/apt,1154,2,9,2017-11-12,0.29,1,0
17647139,1 bedroom apartment in the center of Stockholm,16522822,Jenoa,,Norrmalms,59.33794,18.06714,Entire home/apt,773,3,0,,,1,0
17647896,Beautiful retro flat close to Södermalm,14851718,Gulla,,Enskede-Årsta-Vantörs,59.30012,18.04181,Entire home/apt,802,3,6,2018-07-04,0.20,1,0
17648216,Nice apartment in central Stockholm,7728664,Stefan,,Södermalms,59.31592,18.08632,Entire home/apt,792,5,0,,,1,0
17649964,Perfekt lägenhet i city,62907115,Niki,,Kungsholmens,59.33033,18.03665,Entire home/apt,763,7,0,,,1,0
17664775,Boende nära city och kommunikation,8421489,Jacqueline,,Enskede-Årsta-Vantörs,59.30152,18.0512,Entire home/apt,802,3,2,2017-04-13,0.07,1,0
17666349,"Small charming villa,  Långsjö, Stockholm",120251168,Paul,,Älvsjö,59.26747,17.98049,Entire home/apt,1800,4,4,2019-08-04,0.28,1,0
17674271,Beautiful 2 room apartment close to city center,107873900,Hugo,,Hägersten-Liljeholmens,59.30289,18.01397,Entire home/apt,1282,5,27,2018-08-25,0.96,1,43
17676252,Cozy apartment on top location Mariatorget,7790008,Astrid,,Södermalms,59.32027,18.06328,Entire home/apt,949,3,4,2017-06-10,0.13,1,0
17692289,Newly renovated apartment in perfect location!,6534348,Johan,,Östermalms,59.33562,18.09987,Entire home/apt,802,4,3,2017-12-23,0.10,1,0
17694580,Mysig central 1.5a i populära Midsommarkransen,116967018,Gustav,,Hägersten-Liljeholmens,59.30236,18.00853,Entire home/apt,470,5,5,2018-05-03,0.16,1,0
17698855,"Cosy 4 bedroom apartment in Vasastan, Stockholm",116062747,Antonella,,Norrmalms,59.34349,18.03072,Entire home/apt,1605,3,11,2018-07-28,0.40,1,0
17700777,"Sandsborg Guest House
City close 
Premium Room",65225221,Eva,,Enskede-Årsta-Vantörs,59.28573,18.09139,Private room,489,2,29,2019-09-23,0.97,3,90
17705487,"Light apartment close to green areas, sea and city",12076962,Ida,,Hägersten-Liljeholmens,59.30901,17.99187,Entire home/apt,577,4,2,2017-07-21,0.07,1,0
17714068,Cozy apartment in city center,57428292,Thibault,,Östermalms,59.34823,18.0647,Entire home/apt,548,5,12,2019-01-06,0.40,1,0
17719406,Dream location in the middle of Sofo,120801720,Annica,,Södermalms,59.31387,18.08675,Entire home/apt,1096,2,36,2017-10-01,1.21,1,77
17720759,Cosy place with balcony - 5 minutes to Metro!,42656691,Anna,,Enskede-Årsta-Vantörs,59.25993,18.04916,Entire home/apt,352,1,22,2019-09-01,0.72,1,21
17732564,"Lovely 2 room apartment, very central location.",61918922,Pär,,Kungsholmens,59.32932,18.04616,Entire home/apt,851,7,3,2018-07-03,0.10,1,0
17732905,Spacious house with panoramic view of Lake Mälaren,13642609,Helena,,Hägersten-Liljeholmens,59.3019,17.94573,Entire home/apt,2651,3,11,2019-02-10,0.38,1,23
17732938,Room in Stockholm,120923897,Gusten,,Hägersten-Liljeholmens,59.30699,18.00304,Private room,499,1,21,2017-12-11,0.73,1,0
17733024,Beautiful Södermalm 106 square meter,73756783,Emma,,Södermalms,59.31475,18.08317,Entire home/apt,2377,4,11,2018-08-19,0.37,1,16
17733829,Designed apartment by the sea and near Södermalm,15798972,Jenny,,Södermalms,59.30691,18.10658,Entire home/apt,1634,2,20,2019-08-27,0.66,1,0
17734179,Cosy penthouse in Södermalm,6881397,Helena,,Södermalms,59.30998,18.08346,Entire home/apt,1702,3,1,2017-05-28,0.04,1,0
17739892,Central location close to the water,83046224,Hampus,,Östermalms,59.33211,18.08625,Entire home/apt,1203,1,62,2019-09-07,2.03,1,105
17740917,Comfortable 6-bed Apartment!,4380521,Joakim,,Norrmalms,59.33663,18.05553,Entire home/apt,1859,1,10,2019-09-19,0.39,4,196
17742573,Beautiful appartment in great location,16140991,Erika,,Enskede-Årsta-Vantörs,59.29372,18.07621,Entire home/apt,988,2,12,2019-08-02,0.40,1,66
17745479,Exclusive & central apartment with a sunny balcony,22846108,Jonas,,Norrmalms,59.3492,18.04741,Entire home/apt,1497,3,7,2019-08-06,0.34,2,0
17746456,2 floor villa close to city - quiet neighbourhood,121066315,Per,,Bromma,59.33583,17.97366,Entire home/apt,1350,2,20,2019-08-08,0.73,1,0
17755343,"Lovely, bright and big apartment in Stockholm",67426731,Danijela,,Spånga-Tensta,59.40253,17.87286,Private room,225,1,0,,,1,0
17756288,Central bright studio in calm area nearby SoFo,7737764,Edwin,,Södermalms,59.31079,18.06703,Entire home/apt,753,2,172,2019-09-10,5.99,1,0
17756947,Charming home in Stockholm,17105783,Teodor,,Södermalms,59.31609,18.03187,Entire home/apt,783,5,2,2017-08-17,0.08,1,0
17770456,Central etta vid havet,91044311,Kajsa,,Södermalms,59.30941,18.10269,Private room,323,2,25,2019-02-10,0.81,1,25
17771132,"Rooftop views at Rådmansgatan, very central",769424,Jacqueline,,Norrmalms,59.34074,18.05818,Private room,744,2,10,2018-02-25,0.33,1,0
17771857,Your perfect home base when exploring Stockholm!,67157000,Mårten,,Hägersten-Liljeholmens,59.30584,17.963,Private room,352,3,96,2019-08-16,3.19,1,308
17774280,Modern and spacious apt. in upscale Östermalm,26758239,Eric,,Östermalms,59.33681,18.08461,Entire home/apt,1203,2,5,2017-08-04,0.17,1,0
17782166,Modernt o rymligt radhus nära city,69209857,Alessia,,Farsta,59.26541,18.11592,Entire home/apt,1399,3,3,2018-05-27,0.10,1,211
17786445,"Townhouse, near metro and nature",9764807,Jens,,Rinkeby-Tensta,59.40485,17.92865,Entire home/apt,998,2,10,2019-07-11,0.38,2,0
17786881,House with big garden in Stockholm,121489330,Karin,,Enskede-Årsta-Vantörs,59.27793,18.04325,Entire home/apt,1203,14,0,,,1,0
17788985,Family Friendly 3 Room Apt in Trendy Hornstull,11289790,Kristin,,Södermalms,59.31788,18.03252,Entire home/apt,3004,4,6,2019-06-18,0.20,1,7
17790089,Private bedroom in Stockholm,89550259,Christian,,Enskede-Årsta-Vantörs,59.28454,18.04201,Private room,274,2,34,2018-03-24,1.12,2,0
17791429,"Bright, comfortable apartment, 10 min to sthlm C",4931545,Vanessa,,Hägersten-Liljeholmens,59.30481,18.01047,Entire home/apt,519,4,12,2017-07-28,0.41,1,0
17791458,"Cosy, comfortable place in the BEST location!",40548654,Swar,,Södermalms,59.31226,18.0857,Entire home/apt,597,1,2,2017-04-09,0.07,1,0
17792358,Great 2 bedroom flat in perfect location,41925501,David,,Södermalms,59.30667,18.1096,Entire home/apt,949,10,5,2018-08-11,0.17,1,30
17793245,"Nice small apartment, own entrance.",8843068,Mihail,,Rinkeby-Tensta,59.4058,17.93948,Entire home/apt,519,4,93,2019-09-16,3.09,1,339
17794113,"Stockholm - Cosy place near forest, lakes & City!",35580444,Joakim,,Skarpnäcks,59.27543,18.13795,Entire home/apt,646,2,11,2018-08-19,0.39,1,0
17806698,Rum mitt i stan med vy över takåsarna.,34641411,Yolande,,Södermalms,59.31887,18.06264,Private room,411,2,46,2018-10-01,1.63,1,0
17808076,Unique Hornstull/Södermalm apartment,29359040,Jonas,,Södermalms,59.31972,18.03551,Entire home/apt,1497,6,12,2019-07-29,0.40,1,0
17816981,Enjoy the historical surroundings in Gamla Stan!,3242909,Christina,,Södermalms,59.32281,18.06945,Entire home/apt,3405,5,14,2019-08-19,0.67,1,101
17817538,"A light, modern and large flat in Gärdet",4067492,Michael,,Östermalms,59.34835,18.10554,Entire home/apt,1301,5,1,2017-04-23,0.03,1,0
17821459,Bright beautiful apartment on Stora Essingen,121839893,Wiveca,,Kungsholmens,59.32111,17.99104,Entire home/apt,636,2,42,2019-09-23,1.38,1,0
17824154,Peaceful flat in the best part of Stockholm City,37031056,Jonas,,Norrmalms,59.34334,18.05771,Entire home/apt,2505,14,0,,,1,0
17826486,Studio apartment in central Stockholm,121889856,Mattias,,Södermalms,59.3155,18.05476,Entire home/apt,753,5,18,2019-07-30,0.68,1,98
17827003,Warm big room with working place.,49727779,Nils,,Hägersten-Liljeholmens,59.31004,17.99475,Private room,225,1,50,2019-09-23,1.66,2,353
17836042,Modern attic apartment in SoFo!,23031113,Johanna,,Södermalms,59.31151,18.0792,Entire home/apt,1301,3,27,2019-06-18,0.92,1,73
17837666,Cosy 2 bedroom apt in Södermalm,14973299,Astrid,,Södermalms,59.31548,18.03643,Entire home/apt,646,4,17,2019-08-06,0.57,1,0
17838662,AMAZING TWOO FLOOR APARTMENT,84961582,Danko,,Östermalms,59.34022,18.09139,Entire home/apt,2397,1,0,,,1,85
17840647,Stockholm Hotel,122031793,Rose-Marie,,Rinkeby-Tensta,59.41694,17.91806,Private room,1565,1,0,,,1,0
17854849,Litet mysigt hus nära vattnet,120217178,Amanda,,Hässelby-Vällingby,59.37445,17.81219,Entire home/apt,499,1,1,2018-08-29,0.08,1,89
17869324,Cosy room for a lonely traveller,58434361,Olya,,Östermalms,59.37104,18.06428,Entire home/apt,401,1,1,2017-07-30,0.04,1,0
17870989,Spacious bedroom in Stockholm with balcony!,84764325,Janusz,,Hägersten-Liljeholmens,59.30828,18.02757,Private room,704,1,114,2019-09-14,3.92,1,346
17884648,Modern and cozy flat in the heart of Stockholm,53402843,Cecilia,,Norrmalms,59.34053,18.0337,Entire home/apt,949,1,2,2017-05-28,0.07,1,0
17885480,City Townhouse close communication,9816218,Tobias,,Bromma,59.364,17.95361,Entire home/apt,1203,2,0,,,1,0
17889566,Christmas in Stockholm with the works!,585564,Catharina,,Bromma,59.33498,17.9601,Entire home/apt,8805,2,2,2018-06-05,0.09,2,44
17895780,Wonderful house!,31680962,Henry,,Skarpnäcks,59.28353,18.09962,Entire home/apt,1751,3,18,2019-08-04,0.67,1,0
17903083,Modern apartment in the heart of Vasastan,36425633,Philip,,Norrmalms,59.34249,18.02891,Entire home/apt,1301,6,14,2019-08-06,0.47,1,5
17906477,A small cozy apartment in lovely Hornstull,33922942,Madelene,,Södermalms,59.31803,18.02754,Entire home/apt,548,1,9,2018-09-02,0.39,1,0
17915210,"Townhouse in charming Aspudden, central Stockholm",34382805,Henrik,,Hägersten-Liljeholmens,59.30848,18.00292,Entire home/apt,1399,5,4,2018-08-10,0.15,1,0
17916548,UNIQUE Old Town,98254434,Robert O Yasmin,,Södermalms,59.32658,18.07355,Entire home/apt,2505,2,141,2019-09-28,5.00,3,278
17917993,High end apartment in the center of Stockholm.,122809848,Dag,,Norrmalms,59.34231,18.06205,Entire home/apt,1996,14,0,,,1,0
17930275,Rum i Farsta Strand,122959030,Anastasiia,,Farsta,59.2392,18.10017,Private room,303,1,17,2018-06-15,0.56,1,0
